"created_at","tweet_user_id","followers_count","country","name","coordinates","place_type","text","hashtag","game"
"2019-05-09 18:16:34","969720224743350272","26","Guadeloupe","Guadeloupe","[[[-61.809833, 15.832017], [-61.809833, 16.514491], [-61.001953, 16.514491], [-61.001953, 15.832017]]]","country","Pouahhhh la nouvelle saison Fortnite abusé Loveeeee🤯❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ @FortniteFR #Fortnite","['Fortnite']","Fortnite"
"2019-05-09 20:47:03","1120846090025066496","12","United States","Colorado Springs","[[[-104.910562, 38.741142], [-104.910562, 39.035895], [-104.668092, 39.035895], [-104.668092, 38.741142]]]","city","This why I fw #ApexLegends https://t.co/ExSVsCO03Y","['ApexLegends']","ApexLegends"
"2019-05-09 20:58:35","397394522","245","United States","Elon","[[[-79.538405, 36.080461], [-79.538405, 36.117455], [-79.473463, 36.117455], [-79.473463, 36.080461]]]","city","#FortniteSeason9 #epicgames #Fortnite
Help me get more followers
I'm live on Twitch - Watch me at https://t.co/2v7BsRxAlg","['FortniteSeason9', 'epicgames', 'Fortnite']","Fortnite"
"2019-05-09 20:59:22","2872934393","8","Deutschland","Köln","[[[6.772567, 50.830287], [6.772567, 51.084947], [7.162373, 51.084947], [7.162373, 50.830287]]]","city","23:15 Uhr Livestream seid dabei !!
https://t.co/dMB5Mxjzy0
#gaming #Fortnite #wolfenstein #live #youtube #Livestream","['gaming', 'Fortnite', 'wolfenstein', 'live', 'youtube', 'Livestream']","Fortnite"
"2019-05-09 23:26:01","748912871850082305","585","United Kingdom","Melton Mowbray","[[[-0.912936, 52.748402], [-0.912936, 52.782882], [-0.864796, 52.782882], [-0.864796, 52.748402]]]","city","🕗Saturday 20:00BST-22:00BST🕗

⚔️🎮 #Overwatch🎮⚔️

🤘Win prizes🤘

🔗https://t.co/LdJIkKBIVO🔗

#GFUEL @GFuelEnergy… https://t.co/AcJOqpm7Sq","['Overwatch', 'GFUEL']","overwatch"
"2019-05-09 21:06:56","736649979461242880","586","United States","Queens","[[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]","city","How’s everyone liking #Season9 so far? #Fortnite","['Season9', 'Fortnite']","Fortnite"
"2019-05-09 18:33:58","27864366","120","Canada","Calgary","[[[-114.316038, 50.84278], [-114.316038, 51.212548], [-113.859664, 51.212548], [-113.859664, 50.84278]]]","city","“Death walks among you”
Steampunk Plague Doctor Reaper from @PlayOverwatch at @Calgaryexpo 

Fun concept that I thr… https://t.co/usXNyG94R1",NULL,"overwatch"
"2019-05-09 21:17:50","479925701","773","United States","Posen","[[[-87.698452, 41.619134], [-87.698452, 41.640875], [-87.674613, 41.640875], [-87.674613, 41.619134]]]","city","LIVE NOW❗️❗️❗️❗️❗️

#FORTNITE SZN 9 // PS4 // Duos // Squads // SUB GRIND ;) https://t.co/gza7xJL7yc via @YouTube","['FORTNITE']","Fortnite"
"2019-05-10 00:18:37","795629051767615488","3266","Switzerland","Zurich","[[[8.448081, 47.320217], [8.448081, 47.434721], [8.625442, 47.434721], [8.625442, 47.320217]]]","city","لحظه هذا كله #fortnite !! ي ثروتي الضائعععة 😱😱 https://t.co/SPyCNTYDFZ","['fortnite']","Fortnite"
"2019-05-09 21:31:52","957416070465409024","1370","United States","Fairfax","[[[-77.335163, 38.83278], [-77.335163, 38.872421], [-77.268663, 38.872421], [-77.268663, 38.83278]]]","city","I'm glad I started playing PUBG again. #FORTNITE #pubg #PLAYERUNKNOWNSBATTLEGROUNDS","['FORTNITE', 'pubg', 'PLAYERUNKNOWNSBATTLEGROUNDS']","Fortnite"
"2019-05-09 19:10:04","1043930093712756737","184","United Kingdom","Hillingdon","[[[-0.508684, 51.455116], [-0.508684, 51.619006], [-0.376038, 51.619006], [-0.376038, 51.455116]]]","city","@FigurelandUK @HillingdonExpo Oh Crikey, I just checked out your website, I daren't show my son, we'll have to remo… https://t.co/pqOsNMMAfl",NULL,"Fortnite"
"2019-05-09 21:40:37","345633767","1115","United States","Chicago","[[[-87.940033, 41.644102], [-87.940033, 42.023067], [-87.523993, 42.023067], [-87.523993, 41.644102]]]","city","JONESY?!?!?!?!?! https://t.co/td26Y6JuTj 

#fortniteseason9 #fortnite #fortnitebr #fortnitbattleroyale… https://t.co/o6nGhdDi5w","['fortniteseason9', 'fortnite', 'fortnitebr', 'fortnitbattleroyale']","Fortnite"
"2019-05-09 19:14:12","48045400","306","Italia","Roma","[[[12.234427, 41.655874], [12.234427, 42.140959], [12.855864, 42.140959], [12.855864, 41.655874]]]","city","I'm a goddess with a blade
소리쳐봐 내 이름 잊지 못하게
Loud, loud, loud, loud
I could take it to the top
절대 멈추지 못해 내가 끝내주는
Bad… https://t.co/ZEvHgVO8zw",NULL,"LeagueOfLegends"
"2019-05-10 01:08:04","1037274588533612546","3898","United States","Lansing","[[[-84.63184, 42.618566], [-84.63184, 42.805532], [-84.483958, 42.805532], [-84.483958, 42.618566]]]","city","If you are looking to be recruited as a streamer/content producer, just post the clip and we will contact you for m… https://t.co/NA4rPmB8ME",NULL,"Fortnite"
"2019-05-09 21:46:43","309521379","2194","United States","Richmond","[[[-77.601044, 37.447046], [-77.601044, 37.61272], [-77.385297, 37.61272], [-77.385297, 37.447046]]]","city","🔥Happy Thursday!
🔥https://t.co/bgnYMaU935
🔥LIVE NOW, GRINDING!

#apexlegends #twitch #skitzfam https://t.co/rmuuwV67it","['apexlegends', 'twitch', 'skitzfam']","ApexLegends"
"2019-05-10 01:12:01","1658945442","1331","United States","South Hill","[[[-122.357589, 47.078497], [-122.357589, 47.160074], [-122.234973, 47.160074], [-122.234973, 47.078497]]]","city","Your first Rogers League of Legends champions! #5v5 #LeagueOfLegends #RamPride #eSports #FightOn @OurRamsFightOn https://t.co/sjZfRmmGG0","['5v5', 'LeagueOfLegends', 'RamPride', 'eSports', 'FightOn']","LeagueOfLegends"
"2019-05-10 01:17:50","40564434","1154","United States","Austin","[[[-97.928935, 30.127892], [-97.928935, 30.518799], [-97.580513, 30.518799], [-97.580513, 30.127892]]]","city","Season 9 is wild. New neo tilted is like Sky Mall meets Ready Player One. #Fortnite","['Fortnite']","Fortnite"
"2019-05-09 19:17:08","740886552","188","United States","California","[[[-124.482003, 32.528832], [-124.482003, 42.009519], [-114.131212, 42.009519], [-114.131212, 32.528832]]]","admin","#overwatch #ptr #customgames #workshop #aimbot #reaper #deathblossom https://t.co/VMWXVwDiEq","['overwatch', 'ptr', 'customgames', 'workshop', 'aimbot', 'reaper', 'deathblossom']","overwatch"
"2019-05-09 21:56:26","966206868728303618","355","United States","Richardson","[[[-96.769003, 32.923164], [-96.769003, 33.005805], [-96.612871, 33.005805], [-96.612871, 32.923164]]]","city","@FortniteGame - can't get out of the Baller some times.... 😑 #Fortnite #NoBueno","['Fortnite', 'NoBueno']","Fortnite"
"2019-05-09 22:28:32","30298563","2239","United States","Athens","[[[-83.521866, 33.877554], [-83.521866, 34.035213], [-83.277693, 34.035213], [-83.277693, 33.877554]]]","city","Season 9 and no pump shotguns. #FeekiFam #SmallStreamersConnect #twitch #Fortnite https://t.co/DdEY4xvCOb","['FeekiFam', 'SmallStreamersConnect', 'twitch', 'Fortnite']","Fortnite"
"2019-05-09 22:54:08","842246635","534","United States","Ontario","[[[-117.6836, 33.997213], [-117.6836, 34.093104], [-117.523966, 34.093104], [-117.523966, 33.997213]]]","city","Idc what anybody says, Season 9 Fortnite is lit and the new shotgun is too. Map changes are cool and I’ve always en… https://t.co/PiM75X1sMT",NULL,"Fortnite"
"2019-05-10 01:21:59","858164310803173376","20","Deutschland","Lichtenstein","[[[9.216559, 48.387546], [9.216559, 48.462101], [9.315688, 48.462101], [9.315688, 48.387546]]]","city","Liegen bei euch auch die Nerven blank wenn es um #Fortnite geht dann gönnt euch meinen offiziellen Partner summacum… https://t.co/U5pHzNHFKQ","['Fortnite']","Fortnite"
"2019-05-09 22:55:44","17451918","3959","United Kingdom","Bury","[[[-2.364483, 53.535082], [-2.364483, 53.626314], [-2.245033, 53.626314], [-2.245033, 53.535082]]]","city","Worth the 21p I spent for this.
#Overwatch #Brigette #Baguette https://t.co/VLRfQhizb2","['Overwatch', 'Brigette', 'Baguette']","overwatch"
"2019-05-10 01:30:28","719191886","1729","United States","Henderson","[[[-115.158143, 35.917793], [-115.158143, 36.094719], [-114.918531, 36.094719], [-114.918531, 35.917793]]]","city","Yesterday was truly a great time playing with @dmorgii David Morgan from the @vikings it was fun!! Thank you again… https://t.co/KdU9Wi7Eaa",NULL,"Fortnite"
"2019-05-09 22:59:24","721705482","566","United Kingdom","Warrington","[[[-2.675408, 53.341661], [-2.675408, 53.423555], [-2.511193, 53.423555], [-2.511193, 53.341661]]]","city","Anyone for a few games of #Fortnite ?","['Fortnite']","Fortnite"
"2019-05-10 02:01:57","138930518","602","United States","Arbuckle","[[[-122.073714, 39.006723], [-122.073714, 39.028345], [-122.050665, 39.028345], [-122.050665, 39.006723]]]","city","@FortniteGame season 9 #fortnite #season9 #future https://t.co/EneiuE68Vc","['fortnite', 'season9', 'future']","Fortnite"
"2019-05-10 11:01:24","1058090574178381824","13","Moldova","Moldova","[[[26.616314, 45.466289], [26.616314, 48.492036], [30.163506, 48.492036], [30.163506, 45.466289]]]","country","Результаты 08.05 первая группа 🏆CS:GO CYBERLIFE SERIES 2🏆, по итогам в PLAYOFF проходят: 
ERJAN.VSTAVAI и XZIST GAM… https://t.co/zs7Pv1189R",NULL,"CSGO"
"2019-05-10 02:07:00","1834319623","4500","United States","Virginia","[[[-83.67529, 36.540739], [-83.67529, 39.466012], [-75.16644, 39.466012], [-75.16644, 36.540739]]]","admin","LIVE on @Twitch! 🔴 Let #FortniteSeason9 BEGIN! 😁🎮📺💣🧨🔫9⃣ #Fortnite #BattleRoyale #PlayingWithViewers… https://t.co/xifKyWiP3f","['FortniteSeason9', 'Fortnite', 'BattleRoyale', 'PlayingWithViewers']","Fortnite"
"2019-05-10 02:09:20","2708599989","1269","United States","Florida","[[[-87.634643, 24.396308], [-87.634643, 31.001056], [-79.974307, 31.001056], [-79.974307, 24.396308]]]","admin","Don’t peek at a guy holding a Kraber 😂 #Apex #apexlegends https://t.co/gMPVlgLaQL","['Apex', 'apexlegends']","ApexLegends"
"2019-05-10 02:16:40","212484393","327","United States","San Antonio","[[[-98.778559, 29.141956], [-98.778559, 29.693046], [-98.302744, 29.693046], [-98.302744, 29.141956]]]","city","Is it just me or does every map look darker on #Overwatch ?","['Overwatch']","overwatch"
"2019-05-10 03:31:58","1005941147297112069","7","México","Guadalupe","[[[-100.274823, 25.621688], [-100.274823, 25.731519], [-100.117445, 25.731519], [-100.117445, 25.621688]]]","city","un momento  de  relax de #fortnite con el alfa arco épico  @WolfpackPG  #WolfpackPG   #FortniteXAvengers https://t.co/kd3Wkd0mrJ","['fortnite', 'WolfpackPG', 'FortniteXAvengers']","Fortnite"
"2019-05-10 04:21:31","1033668020","121","Australia","Tasmania","[[[143.818923, -43.74051], [143.818923, -39.203662], [148.498674, -39.203662], [148.498674, -43.74051]]]","admin","I don't care if you like my tweets or not. #Fortnite I'm getting of newbies stealing shit when I open a fridge or c… https://t.co/JVawZeANWW","['Fortnite']","Fortnite"
"2019-05-10 10:38:11","518200680","33","日本","葛飾区","[[[139.813216, 35.710674], [139.813216, 35.797245], [139.894671, 35.797245], [139.894671, 35.710674]]]","city","0キル0〜50ダメ安定の雑魚と遊んでくれる方募集します(°▽°)
同じ初心者さん大歓迎です！
一緒に雑魚ダウンされてもいい方だと嬉しいです！
#ApexLegends募集 
#APEX募集
#APEX","['ApexLegends募集', 'APEX募集', 'APEX']","ApexLegends"
"2019-05-10 10:39:19","289779209","1349","Australia","Adelaide","[[[138.44213, -35.34897], [138.44213, -34.652564], [138.78019, -34.652564], [138.78019, -35.34897]]]","city","sick of listening to these big streamers complain fortnite is shit and epic have no idea etc. if not for #fortnite… https://t.co/62RwQHSFzN","['fortnite']","Fortnite"
"2019-05-10 11:36:34","2584224736","436","United States","Miami","[[[-80.321683, 25.70904], [-80.321683, 25.855667], [-80.144974, 25.855667], [-80.144974, 25.70904]]]","city","Get off me ! 225 headshot with a hunting. #fortnite #games #snipe #headshot #twitch #youtube #games #smallstreamer… https://t.co/KzEnJfpGi9","['fortnite', 'games', 'snipe', 'headshot', 'twitch', 'youtube', 'games', 'smallstreamer']","Fortnite"
"2019-05-10 05:55:02","3091299767","48","United Kingdom","Stockport","[[[-2.215529, 53.374446], [-2.215529, 53.454771], [-2.095752, 53.454771], [-2.095752, 53.374446]]]","city","In the year I’ve played #Fortnite I’ve only managed 14 solo wins, yesterday alone I got 3 bringing me up to 17. Saf… https://t.co/lyAeZg5JGv","['Fortnite']","Fortnite"
"2019-05-10 11:41:53","3142050193","100","United States","Rosedale","[[[-76.529787, 39.299126], [-76.529787, 39.36143], [-76.479501, 39.36143], [-76.479501, 39.299126]]]","city","This Team Is Going To Dominate Season 9. https://t.co/6ZwqXouSX9 via @YouTube #Fortnite #Xbox #Fear #Gaming #ninja… https://t.co/0Hywg6QPkM","['Fortnite', 'Xbox', 'Fear', 'Gaming', 'ninja']","Fortnite"
"2019-05-10 05:56:36","1070705894","592","New Zealand","Auckland","[[[174.161834, -37.292621], [174.161834, -35.898837], [175.550653, -35.898837], [175.550653, -37.292621]]]","city","Wellington done, back in Auckland to run another event  @LogitechG_ANZ @ASTROGaming #fortnite #forza @XboxANZ… https://t.co/252pqWl2Z2","['fortnite', 'forza']","Fortnite"
"2019-05-10 10:41:36","929498664770424837","39","United Kingdom","England","[[[-6.365194, 49.882531], [-6.365194, 55.811649], [1.768926, 55.811649], [1.768926, 49.882531]]]","admin","FOLLOW ME!😃❤️#apex #legends — #apexlegends #games #gaming #mixer #youtube #xbox #xboxone #gamer #videogames #follow… https://t.co/bM0JXMPU9I","['apex', 'legends', 'apexlegends', 'games', 'gaming', 'mixer', 'youtube', 'xbox', 'xboxone', 'gamer', 'videogames', 'follow']","ApexLegends"
"2019-05-10 12:02:19","85005101","2155","United States","Jasmine Estates","[[[-82.715072, 28.273282], [-82.715072, 28.326834], [-82.616751, 28.326834], [-82.616751, 28.273282]]]","city","Last day for me of #Clips4Kids! Going to make it a great one for sure. Appreciate all the support this week and mon… https://t.co/Jv3xv1600a","['Clips4Kids']","ApexLegends"
"2019-05-10 06:17:08","2540658950","94","Chile","Maipú","[[[-70.930215, -33.571733], [-70.930215, -33.458483], [-70.71874, -33.458483], [-70.71874, -33.571733]]]","city","Y en cosas que a nadie le importan por fin gané 12 partidas en arena jajaja #hearthstone en Maipú, Chile https://t.co/Uv3e8nEM0M","['hearthstone']","Hearthstone"
"2019-05-10 12:27:12","749197086","541260","France","Paris","[[[2.224101, 48.815521], [2.224101, 48.902146], [2.469905, 48.902146], [2.469905, 48.815521]]]","city","6 hours to our match where we are going to face the NA powerhouse in the Semi-Finals of the Winner Bracket! 😤🏆
📺… https://t.co/3wZVbHz10W",NULL,"dota2"
"2019-05-10 07:37:33","64318033","2353","United States","New Jersey","[[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]]","admin","Tonight’s stream was a good turnout on @WatchMixer ! I’m BACK!  Played some @PlayOverwatch &amp; @PlayApex… https://t.co/MtcTV1dyap",NULL,"overwatch"
"2019-05-10 08:02:47","239054727","7044","España","Villafranca de los Barros","[[[-6.393908, 38.509353], [-6.393908, 38.658778], [-6.290545, 38.658778], [-6.290545, 38.509353]]]","city","Atentos !! ▶️ 26-M: El pacto entre #PSOE y #CSGO sería factible en siete comunidades  https://t.co/0p2ycjn58p","['PSOE', 'CSGO']","CSGO"
"2019-05-10 14:41:46","193141691","626","Dominican Republic","anto Domingo de Guzmán","[[[-69.996319, 18.424798], [-69.996319, 18.546752], [-69.860465, 18.546752], [-69.860465, 18.424798]]]","city","Perdon por subirla tarde. Se que la mayoría terminaron sus challenges pero como quiera la subo. By @thesquatingdog… https://t.co/PZ5u0Kp4tZ",NULL,"Fortnite"
"2019-05-10 12:35:31","1851033906","703","United Kingdom","Glasgow","[[[-4.393285, 55.796184], [-4.393285, 55.920421], [-4.090218, 55.920421], [-4.090218, 55.796184]]]","city","Going live in 30 mins! (2pm BST) with @cwyphoto grinding out some new Season 9 Fortnite! 

Come watch us get mad &amp;… https://t.co/NdcRmXkGvy",NULL,"Fortnite"
"2019-05-10 14:49:56","415789793","7","Italia","Roma","[[[12.234427, 41.655874], [12.234427, 42.140959], [12.855864, 42.140959], [12.855864, 41.655874]]]","city","Nuovi Funko POP Fortnite!!
 #fortnite #funkopopfortnite #funkopop #funko @ Planet Video 4 Venti https://t.co/xo4Fv1I9ms","['fortnite', 'funkopopfortnite', 'funkopop', 'funko']","Fortnite"
"2019-05-10 09:00:36","736649979461242880","586","United States","Queens","[[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]","city","I think the Boom Bow is my new favorite weapon #Fortnite","['Fortnite']","Fortnite"
"2019-05-10 09:51:30","1033668020","121","Australia","Tasmania","[[[143.818923, -43.74051], [143.818923, -39.203662], [148.498674, -39.203662], [148.498674, -43.74051]]]","admin","#Fortnite when are you putting back shadow bombs in team rumble. They were there two days ago.  Fix your new season… https://t.co/BYlYNQmwYQ","['Fortnite']","Fortnite"
"2019-05-10 13:14:48","1665350540","193","United States","Justin","[[[-97.309677, 33.06992], [-97.309677, 33.100149], [-97.281745, 33.100149], [-97.281745, 33.06992]]]","city","@JustinJags knowing how to celebrate GRIT. #fortnite #JESproud https://t.co/3Kjt7F2Se4","['fortnite', 'JESproud']","Fortnite"
"2019-05-10 13:25:51","90964823","51","Turkey","Antalya","[[[30.595658, 36.833255], [30.595658, 36.946885], [30.76612, 36.946885], [30.76612, 36.833255]]]","city","Gerçek bir fan olarak Team Liquid maçımı izlerken Doublelift formamı giyerim😃🤩 #leagueoflegends… https://t.co/fJW43PiuZL","['leagueoflegends']","LeagueOfLegends"
"2019-05-10 13:26:50","1066130996","33","Deutschland","Schwarzenbek","[[[10.445944, 53.482481], [10.445944, 53.519376], [10.511934, 53.519376], [10.511934, 53.482481]]]","city","Schnell alle Driver updaten und dann geht es ab 16:00 los mit Live Action auf Kings Canyon @PlayApex #ApexLegends #twitchde","['ApexLegends', 'twitchde']","ApexLegends"
"2019-05-10 13:46:11","2650292211","229","United States","Palmetto Estates","[[[-80.379889, 25.612589], [-80.379889, 25.628933], [-80.341427, 25.628933], [-80.341427, 25.612589]]]","city","Live for the day, trying to spread some positivity and good vibes in here ❤️ https://t.co/iRBKFr7B5z #Fortnite","['Fortnite']","Fortnite"
"2019-05-10 15:38:44","765260038378180608","1167","United States","Las Vegas","[[[-115.384091, 36.129459], [-115.384091, 36.336371], [-115.062159, 36.336371], [-115.062159, 36.129459]]]","city","🔴 Live Now!! #EarlyStream #TGIF ""Death before decaf!"" ☕⚰️ #ComeCreep ➡️
https://t.co/vxlyqZWaWL 💋

#GWGFam… https://t.co/diIvycNCXg","['EarlyStream', 'TGIF', 'ComeCreep', 'GWGFam']","overwatch"
"2019-05-10 14:16:14","555520981","1095","United States","Millsboro","[[[-75.322961, 38.565275], [-75.322961, 38.604236], [-75.267365, 38.604236], [-75.267365, 38.565275]]]","city","The only skin that would had went very well with this future season would had been the Drift skin and that’s big Fa… https://t.co/5pAEIaiHF5",NULL,"Fortnite"
"2019-05-10 17:26:42","251281104","274","Brasil","Ervália","[[[-42.730541, -20.986503], [-42.730541, -20.752342], [-42.479199, -20.752342], [-42.479199, -20.986503]]]","city","Estou participando de um sorteio pela @DCTeam_gg! Acesse https://t.co/R4fSjdK2fw e participe você também!… https://t.co/PUq4dTeSlu",NULL,"Fortnite"
"2019-05-10 19:26:22","1076904992","326","United States","Mankato","[[[-94.06457, 44.119612], [-94.06457, 44.210668], [-93.933999, 44.210668], [-93.933999, 44.119612]]]","city","Had to pop off for the stream last night https://t.co/nVA1Ze6cxR via @YouTube 
Be sure to follow me on twitch. I’m… https://t.co/AkqzXG2Yfs",NULL,"Fortnite"
"2019-05-10 19:32:08","955443516351614976","79","United States","Youngstown","[[[-80.711161, 41.049898], [-80.711161, 41.160644], [-80.56792, 41.160644], [-80.56792, 41.049898]]]","city","Why am I shooting so many blanks ? #Fortnite","['Fortnite']","Fortnite"
"2019-05-10 14:33:55","1145433200","182","España","Vigo","[[[-8.916355, 42.12938], [-8.916355, 42.264735], [-8.626759, 42.264735], [-8.626759, 42.12938]]]","city","Desafios semana 1 completados en @FortniteGame @FortniteEsp_ 👍
#fortnite #BattleRoyale #FortniteBattleRoyale… https://t.co/bEOUaOjT5y","['fortnite', 'BattleRoyale', 'FortniteBattleRoyale']","Fortnite"
"2019-05-10 19:55:40","736649979461242880","586","United States","Queens","[[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]","city","Does the atactical Shotgun do any damage higher than 31 or is it just me? #Fortnite","['Fortnite']","Fortnite"
"2019-05-10 17:58:28","1088957657409564672","4","United States","Shelby","[[[-83.095428, 42.623997], [-83.095428, 42.715777], [-82.973298, 42.715777], [-82.973298, 42.623997]]]","city","Season 9 day 1 https://t.co/OMOHgvW2YJ  #streamer #Season9 #fortnite #fortniteclips #twitch #Battleroyale","['streamer', 'Season9', 'fortnite', 'fortniteclips', 'twitch', 'Battleroyale']","Fortnite"
"2019-05-11 00:30:28","1080361485254066178","277","United States","Gilbert","[[[-111.842244, 33.204608], [-111.842244, 33.385822], [-111.634889, 33.385822], [-111.634889, 33.204608]]]","city","🧹A SWEEP🧹#SmallStreamersConnect
#SupportSmallStreamers
#Streamers #Twitch #ps4 #xbox 
#Live #RoadToAffiliate… https://t.co/OFJvjuyARL","['SmallStreamersConnect', 'SupportSmallStreamers', 'Streamers', 'Twitch', 'ps4', 'xbox', 'Live', 'RoadToAffiliate']","Fortnite"
"2019-05-10 18:07:49","713029881","4518","United States","Waverly","[[[-76.558167, 41.999537], [-76.558167, 42.024357], [-76.479767, 42.024357], [-76.479767, 41.999537]]]","city","#Fortnite #FortniteSeason9 #FortniteBattleRoyale 

@timthetatman @DrLupo @ninja @dakotaz @NICKMERCS @cloakzy @TTfue… https://t.co/QzEEzCVrgB","['Fortnite', 'FortniteSeason9', 'FortniteBattleRoyale']","Fortnite"
"2019-05-10 18:11:20","1038914702254981120","140","United Kingdom","Enfield","[[[-0.18576, 51.604519], [-0.18576, 51.686032], [-0.012567, 51.686032], [-0.012567, 51.604519]]]","city","💢FlawlessH is LIVE (SEASON 9) Custom Matchmaking Scrims! ❗️Do you have what it takes to win 1 game❓Join and try you… https://t.co/eyrp0cF5A8",NULL,"Fortnite"
"2019-05-10 19:59:00","253276789","888","United States","Sudbury","[[[-71.488978, 42.340871], [-71.488978, 42.436785], [-71.386826, 42.436785], [-71.386826, 42.340871]]]","city","Sudbury teen &amp; ESports gamer Jordan Herzog (Crimsz) is competing in the #Fortnite World Cup Finals this July in Que… https://t.co/eYN44vYv42","['Fortnite']","Fortnite"
"2019-05-10 20:34:50","929498664770424837","39","United Kingdom","London","[[[-0.510365, 51.286702], [-0.510365, 51.691824], [0.334043, 51.691824], [0.334043, 51.286702]]]","admin","FOLLOW ME!😃❤️#apex #legends #apexlegends #games #gaming #mixer #youtube #xbox #xboxone #gamer #videogames #follow… https://t.co/MDiFBlHUfy","['apex', 'legends', 'apexlegends', 'games', 'gaming', 'mixer', 'youtube', 'xbox', 'xboxone', 'gamer', 'videogames', 'follow']","ApexLegends"
"2019-05-10 23:03:40","3590278349","415","United States","Baltimore","[[[-76.711521, 39.197211], [-76.711521, 39.372215], [-76.529443, 39.372215], [-76.529443, 39.197211]]]","city","Hell no",NULL,"Fortnite"
"2019-05-10 20:37:10","1070406703127117824","15","France","Paris","[[[2.224101, 48.815521], [2.224101, 48.902146], [2.469905, 48.902146], [2.469905, 48.815521]]]","city","😱1v3 AWP👌🏻 @csgo_dev eslcs 
@twitch -Hmonsterfr #counterstrike #csgo #instadaily #instagood #video #clip… https://t.co/I88JItP2Sj","['counterstrike', 'csgo', 'instadaily', 'instagood', 'video', 'clip']","CSGO"
"2019-05-10 21:02:08","95983123","272","United States","Oklahoma City","[[[-97.768683, 35.290722], [-97.768683, 35.674965], [-97.335639, 35.674965], [-97.335639, 35.290722]]]","city","#art #grateful #magick #meditation #fortnite #mosquito #firewater #ontheroad @ Supernatural Angel https://t.co/EJ7AyhAg95","['art', 'grateful', 'magick', 'meditation', 'fortnite', 'mosquito', 'firewater', 'ontheroad']","Fortnite"
"2019-05-10 22:15:43","996540735368282112","62","United States","United States","[[[-179.231086, 13.182335], [-179.231086, 71.434357], [179.859685, 71.434357], [179.859685, 13.182335]]]","country","Hi twitter my name is SkyNight today I’ll be playing #Fortnite season 9 Live at 3:20pm (PST) if you like gaming com… https://t.co/novEW7WnsU","['Fortnite']","Fortnite"
"2019-05-10 22:44:35","736649979461242880","586","United States","Queens","[[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]","city","Some early Season 9 Highlights 🔥💯
#Fortnite #FortniteBR #Season9 https://t.co/lzckOnSRq9","['Fortnite', 'FortniteBR', 'Season9']","Fortnite"
"2019-05-10 23:25:16","1558695774","190","France","Disney Village","[[[2.78003, 48.87025], [2.78003, 48.87025], [2.78003, 48.87025], [2.78003, 48.87025]]]","poi","Thats maboyyyyy Artour 🔥🔥🔥🤩 @Arteezy worth it to wait last game 
#MDLDisney #MDLDisneyland #dota2 https://t.co/QRxzAtgxql","['MDLDisney', 'MDLDisneyland', 'dota2']","dota2"
"2019-05-11 00:21:12","174723031","444","United States","Decatur","[[[-89.028906, 39.785267], [-89.028906, 39.923903], [-88.844461, 39.923903], [-88.844461, 39.785267]]]","city","This just might be the season that makes me quit #fortnite #FortniteSeason9 #RIP
https://t.co/qjuxJmuVmB","['fortnite', 'FortniteSeason9', 'RIP']","Fortnite"
"2019-05-11 00:26:46","1009915186713649153","157","United States","Cibolo","[[[-98.263751, 29.556341], [-98.263751, 29.603081], [-98.19757, 29.603081], [-98.19757, 29.556341]]]","city","I’m streamin tonight ok.
https://t.co/UxZ2KzYDQF
#twitch #twitchtv #TwitchStreamer #varietystreamer #twitchgirls… https://t.co/uwB9FHolPK","['twitch', 'twitchtv', 'TwitchStreamer', 'varietystreamer', 'twitchgirls']","ApexLegends"
"2019-05-10 08:08:50","827852557728903170","365","日本","米子市","[[[133.226635, 35.374023], [133.226635, 35.501248], [133.480536, 35.501248], [133.480536, 35.374023]]]","city","セイキンのためのSG",NULL,"Fortnite"
"2019-05-09 01:27:35","973489553150537728","165","United States","Brooklyn","[[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]]","city","Sombra 😍♥️😍♥️😍♥️
#Overwatch #art","['Overwatch', 'art']","overwatch"
"2019-05-09 04:57:57","60095631","292","Indonesia","Pakis","[[[112.653157, -8.001928], [112.653157, -7.920641], [112.757874, -7.920641], [112.757874, -8.001928]]]","city","faceful void. wkwkwk",NULL,"dota2"
"2019-05-09 06:23:21","736649979461242880","586","United States","Queens","[[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]","city","If these are the real skins I may not even waste money on the battle pass lol absolute poop @FortniteGame",NULL,"Fortnite"
"2019-05-09 08:08:10","1106394523284852738","3","United States","North Las Vegas","[[[-115.212251, 36.184836], [-115.212251, 36.313413], [-115.054495, 36.313413], [-115.054495, 36.184836]]]","city","RIP pump shotgun! #FortniteSeason9 #Fortnite","['FortniteSeason9', 'Fortnite']","Fortnite"
